status,path,w,h,component_count,reasons
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-doctor-v2/war-unit-field-doctor-v2-secondary-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-left-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-right-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-right-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-right-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-right-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-field-engineer-v2/war-unit-field-engineer-v2-secondary-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-left-01.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-left-02.png,128,128,4,"component 2 looks separated: area=186 ratio=0.05 dist=21.0 bbox=[112, 57, 126, 92]"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-left-03.png,128,128,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-right-00.png,128,128,2,large alpha touches frame edge: 1
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-right-01.png,128,128,3,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-right-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-right-03.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-up-01.png,128,128,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-up-02.png,128,128,2,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-mine-warden-v2/war-unit-grave-mine-warden-v2-secondary-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-left-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-left-03.png,128,128,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-right-00.png,128,128,2,"component 1 looks separated: area=239 ratio=0.07 dist=19.0 bbox=[60, 114, 83, 127] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-right-01.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-right-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-right-03.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grave-salt-warden-v2/war-unit-grave-salt-warden-v2-secondary-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-down-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-left-01.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-left-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-left-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-right-00.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-right-01.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-right-02.png,128,128,3,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-right-03.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-up-01.png,128,128,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-up-02.png,128,128,2,"large alpha touches frame edge: 0,1"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-grenadier-v2/war-unit-grenadier-v2-secondary-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-left-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-right-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-right-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-right-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-right-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-up-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-up-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-up-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-mg-gunner-v2/war-unit-mg-gunner-v2-secondary-up-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-down-00.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-down-01.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-down-02.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-down-03.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-left-00.png,128,256,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-left-01.png,128,256,2,"component 1 looks separated: area=162 ratio=0.02 dist=38.0 bbox=[69, 230, 83, 247] | large alpha touches frame edge: 0"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-left-02.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-left-03.png,128,256,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-right-00.png,128,256,2,"component 1 looks separated: area=949 ratio=0.12 dist=58.0 bbox=[50, 217, 91, 247] | large alpha touches frame edge: 0"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-right-01.png,128,256,3,"component 1 looks separated: area=449 ratio=0.06 dist=61.0 bbox=[45, 230, 80, 247] | component 2 looks separated: area=397 ratio=0.05 dist=38.0 bbox=[87, 207, 100, 247] | large alpha touches frame edge: 0"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-right-02.png,128,256,2,"component 1 looks separated: area=763 ratio=0.09 dist=59.0 bbox=[21, 222, 59, 247] | large alpha touches frame edge: 0"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-right-03.png,128,256,3,"component 1 looks separated: area=759 ratio=0.09 dist=58.0 bbox=[39, 222, 76, 247] | component 2 looks separated: area=511 ratio=0.06 dist=53.0 bbox=[82, 217, 102, 247] | large alpha touches frame edge: 0"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-up-00.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-up-01.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-up-02.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-patrol-corporal-v2/war-unit-patrol-corporal-v2-secondary-up-03.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-right-00.png,128,128,2,"component 1 looks separated: area=230 ratio=0.06 dist=16.0 bbox=[61, 115, 84, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-right-01.png,128,128,2,"component 1 looks separated: area=366 ratio=0.10 dist=16.0 bbox=[42, 116, 88, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-right-02.png,128,128,2,"component 1 looks separated: area=188 ratio=0.05 dist=17.0 bbox=[37, 117, 57, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-right-03.png,128,128,2,"component 1 looks separated: area=146 ratio=0.04 dist=28.0 bbox=[33, 119, 52, 127] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-porter-v2/war-unit-porter-v2-secondary-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-left-00.png,128,128,2,
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-left-01.png,128,128,2,"component 1 looks separated: area=405 ratio=0.13 dist=22.0 bbox=[95, 69, 127, 89] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-left-02.png,128,128,2,"component 1 looks separated: area=706 ratio=0.23 dist=15.0 bbox=[78, 68, 127, 96] | large alpha touches frame edge: 0,1"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-left-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-right-00.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-right-01.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-right-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-right-03.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-pressure-projector-v2/war-unit-pressure-projector-v2-secondary-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-down-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-down-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-down-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-down-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-left-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-left-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-left-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-left-03.png,128,256,1,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-right-00.png,128,256,2,"component 1 looks separated: area=557 ratio=0.12 dist=38.0 bbox=[63, 220, 85, 255] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-right-01.png,128,256,3,"component 1 looks separated: area=559 ratio=0.11 dist=38.0 bbox=[58, 221, 80, 255] | component 2 looks separated: area=158 ratio=0.03 dist=60.0 bbox=[88, 243, 110, 255] | large alpha touches frame edge: 1,2"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-right-02.png,128,256,3,"component 1 looks separated: area=541 ratio=0.11 dist=39.0 bbox=[49, 222, 70, 255] | component 2 looks separated: area=121 ratio=0.02 dist=58.0 bbox=[83, 241, 93, 255] | large alpha touches frame edge: 1,2"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-right-03.png,128,256,2,"component 1 looks separated: area=563 ratio=0.11 dist=39.0 bbox=[37, 221, 59, 255] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-up-00.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-up-01.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-up-02.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-quartermaster-runner-v2/war-unit-quartermaster-runner-v2-secondary-up-03.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-down-01.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-down-02.png,128,128,2,"component 1 looks separated: area=140 ratio=0.05 dist=24.0 bbox=[109, 68, 123, 79]"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-left-00.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-left-01.png,128,128,2,"component 1 looks separated: area=132 ratio=0.05 dist=22.0 bbox=[114, 42, 127, 53] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-right-00.png,128,128,2,"component 1 looks separated: area=161 ratio=0.06 dist=35.0 bbox=[63, 119, 85, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Secondary/war-unit-rifleman-v2/war-unit-rifleman-v2-secondary-right-01.png,128,128,3,"component 1 looks separated: area=179 ratio=0.06 dist=33.0 bbox=[50, 118, 72, 127] | component 2 looks separated: area=151 ratio=0.05 dist=30.0 bbox=[81, 115, 95, 127] | large alpha touches frame edge: 1,2"
